"namespace","name","type","cardinality","tags","description","validation","","displayName","source","","calculationFunction","calculationFunctionParameters","defaultFromField","defaulting","defaultValue"
"party","guaranteedAffiliateUSPerson","Boolean","One","NONE","Can be inferred by looking at the USP status of the entity's guarantor.","","","Guaranteed Affiliate of a USP","Final Guidance, 78 Fed. Reg. 45369 (Jul. 26, 2013).","","","","","FILL_WITH_DEFAULT","FALSE"
"party","hasIsdaCanadaReportingAgreement","Boolean","One","multijuris","Whether a party has agreed to the terms of Canadian Reporting Party Agreement such that party may follow the ISDA methodology with respect to transaction reporting","","","Has agreed to ISDA Reporting Agreement","Regulation 91-507 respecting trade repositories and derivatives data reporting (2013), par.25","","","","","FILL_WITH_DEFAULT","TRUE"
"party","hasMultiJurisSmallCMNotional","Boolean","One","multijuris","Boolean flag for whether the local counterparty and of each affiliated entity of the local counterparty that is a local counterparty in a jurisdiction of Canada, excluding derivatives with an affiliated entity, has an aggregate month-end gross notional amount under all outstanding derivatives the asset class of which is a commodity, other than currency, of less than $250 000 000, in any calendar month in the preceding 12 calendar months","","","hasMultiJurisSmallCMNotional","Multijurisdictional Instrument 96-101 respecting trade repositories and derivatives data reporting (2016), par. 40.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","hasSmallCMNotional","Boolean","One","multijuris","Boolean flag for whether the local counterparty has less than $500,000 aggregate notional value, without netting, under all its outstanding transactions at the time of the transaction including the additional notional value related to that transaction.","","","Commodity Small Notional","Regulation 91-507 respecting trade repositories and derivatives data reporting (2013), par. 40.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","headOfficeLocations","EnumeratedString","Many","","Head office location of the party","lookup:LocationCode","","","","","","","","NONE",""
"party","hkmaCoveredEntity","Boolean","One","","HKMA Covered Entity (financial counterparty, significant non-financial counterparty or another entity designated by the MA, but not Excluded Entity)","","","","CR-G-14 and ISDA SDL","","","","","NONE",""
"party","hkmaExemptIntragroupAffiliate","Boolean","One","","An intragroup affiliate that is exempted from HKMA non-centraly cleared OTC derivatives transactions obligations","","","","HKMA CR-G-14 2.1.16-19","","","","","NONE",""
"party","hkmaIMPhaseInDate","DateType","One","","When part is phased in for IM requirements based on HKMA rules","","","","HK CR-G-14","","","","","NONE",""
"party","hkmaIMPhaseInStatus","EnumeratedString","One","","Indicates if and when the party is phased in (per HKMA AANA calculation for reference period March-May): NotPhasedIn, PhasedIn, DeclinedToAnswer","lookup:IMPhaseInCategory","","","ISDA SDL HK Supplement","","","","","NONE",""
"party","independentEvaluation","Boolean","One","","Has the counterparty in writing represented that it is exercising independent judgement in evaluation recommendations and investment risks in regards to recommendations?","","","","","","","","","NONE",""
"party","institutionalSuitabilitySafeHarbor","Boolean","One","cftc","Mandatory for everyone except swap dealers and special entities: Does the party agree to incorporate DF schedule 3 (Institutional Suitability safe harbor for non-special entities)?","","","Institutional Suitability Safe Harbor","","","","","","NONE",""
"party","insuranceRFI","Boolean","One","jfsa","An insurance Registered Financial Institution","","","Insurance RFI","Insurance Business Act, 1995, art. 3.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","internalPartyAffiliate","Boolean","One","cftc","Indicates whether the counterparty is internal to the client (an affiliate) from the perspective of Dodd-Frank external business conduct. If set to true, this means EBCS can be skipped but not necessarily Clearing.","","","Internal Party Affiliate (EBCS)","","","","","","NONE",""
"party","internationalFinancialInstitution","Boolean","One","cftc","Is the party an IFI and consequently determined by the CFTC to be exempted from clearing? This is driven by association with an explicit enumerated list coming from the CFTC and stored in separate static data.","","","International Financial Institution","","","","","","NONE",""
"party","internationalMonetaryFund","Boolean","One","","International Monetary Fund","","","","CSA National Instrument 93-101","","","","","NONE",""
"party","intlAuthorityFSA","Boolean","One","jfsa","Whether an entity is an international organizations designated by the Commissioner of the Financial Services Agency","","","International Authority specified by the FSA","Cabinet Office Ordinance No.48 on the Regulation of Over-the-Counter Transactions of Derivatives, Jul. 11, 2012, art. 6.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","investmentFirm","Boolean","One","esma","MiFID-II Investment Firm","","","MiFID-II Investment Firm","MiFID-II art. 4(1)","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isAffiliateOfCADealer","Boolean","One","","Whether the party is an affiliated entity of a clearing agency or a derivatives dealer in Ontario, Manitoba or Quebec, including deemed dealer.","","","","OSC Rule 91-507 s41.1(b)(iii) / AMF Rule 91-507 s41.1(b)(iii) / MSC Rule 91-507 s41.1(b)(iii)","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isAffiliateOfMbDealer","Boolean","One","","Whether the party is an affiliated entity of a clearing agency or a derivatives dealer in Manitoba, including deemed dealer.","","","Affiliate of Manitoba dealer or CCP","MSC Rule 91-507 s41.1(b)(iii)","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isAffiliateOfMultiJurisDealer","Boolean","One","multijuris","Whether the party is an affiliated entity of a clearing agency or a derivatives dealer in the relevant Canadian jurisdictions. This also includes deemed dealer.","","","Affiliate entity of a clearing agency or derivatives dealer","Multijurisdiction Instrument 96-101respecting trade repositories and derivatives data reporting (2016), par. 40.(a)(iii)","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isAffiliateOfOnDealer","Boolean","One","","Whether the party is an affiliated entity of a clearing agency or a derivatives dealer in Ontario, including deemed dealer.","","","Affiliate of Ontario derivatives dealer or CCP","OSC Rule 91-507 s41.1(b)(iii)","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isAffiliateOfQcDealer","Boolean","One","","Whether the party is an affiliated entity of a clearing agency or a derivatives dealer in Quebec, including deemed dealer.","","","Affiliate of Quebec dealer or CCP","AMF Rule 91-507 s41.1(b)(iii)","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isBankRfi","Boolean","One","jfsa","Whether an entity is a bank, Shoko Chukin Bank, Ltd., Development Bank of Japan Inc., a federation of Shinkin banks (the district of which comprises the entire nation) or Norinchukin Bank and constitute a Registered Financial Institution, see Cabinet Ordinance No. 48 Article 6","","","Bank RFI","Cabinet Office Ordinance No.48 on the Regulation of Over-the-Counter Transactions of Derivatives, Jul. 11, 2012, art. 6.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isBeneficiaryTrust","Boolean","One","","Determines whether the beneficiary is a trust business entity","","","","","","","","","NONE",""
"party","isCAindividual","Boolean","One","multijuris","Boolean flag for whether a party is an individual","","","CA Individual","","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isGuaranteedByAMFLC","Boolean","One","amf","Whether a counterparty is an affiliate of a Quebec Local Counterparty, and such person is responsible for the liabilities of that affiliated party","","","Guaranteed affiliate of an Quebec Local Counterparty","Regulation 91-507 respecting trade repositories and derivatives data reporting (2013), par. 1.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isGuaranteedByMSCLC","Boolean","One","msc","Whether a counterparty is an affiliate of a Manitoba Local Counterparty, and such person is responsible for the liabilities of that affiliated party","","","Guaranteed affiliate of a Manitoba Local Counterparty","Regulation 91-507 respecting trade repositories and derivatives data reporting (2013), par. 1.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isGuaranteedByMultiJurisLC","Boolean","One","multijuris","Whether a party is an affiliate of a person or company that is a local counterparts in the relevant Canadian Jursidiction and such person or company is responsible for the liabilities of that affiliated party.","","","Guaranteed Affiliate of Local Counterparty of the relevant Canadian Jurisdiction","Multijurisdiction Instrument 96-101respecting trade repositories and derivatives data reporting (2016), par. 1.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isGuaranteedByOSCLC","Boolean","One","osc","Whether a party is an affiliate of a person or company that is a Ontario local counterparty and such person or company is responsible for the liabilities of that affiliated party.","","","Guaranteed Affiliate of Ontario Local Counterparty","Regulation 91-507 respecting trade repositories and derivatives data reporting (2013), par. 1.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isMbBased","Boolean","One","msc","Whether an entity has its head office or principal place of business in Manitoba","","","Is Manitoba-based","Regulation 91-507 respecting trade repositories and derivatives data reporting (2013), par.1.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isMultiJurisBased","Boolean","One","multijuris","Whether an entity has its head office or principal place of business in the relevant Canadian Jursidiction","","","Is based in the Relevant Canadian Jurisdiction","Multilateral Instrument 96-101 Trade Repositories and Derivatives Data Reporting (2016), par.1.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isOnBased","Boolean","One","osc","Whether an entity has its head office or principal place of business in Ontario","","","Is based in Ontario","Regulation 91-507 respecting trade repositories and derivatives data reporting (2013), par.1.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isQcBased","Boolean","One","","Whether an entity has its head office or principal place of business in Quebec","","","Is based in Quebec","Regulation 91-507 respecting trade repositories and derivatives data reporting (2013), par.1.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isTCE","Boolean","One","emir","Whether an entity is a Third Country Entity (not established in the EU) under EMIR","","","","ISDA EMIR Classification Letter, Appendix II, Question 1","","","","","NONE",""
"party","isda2013ACAInPlace","Boolean","One","Common Attr","ISDA 2013 ACA is in place","","","ISDA 2013 ACA is in place","","","","","","FILL_WITH_DEFAULT","FALSE"
"party","isdaCanadaDeemedDealer","Boolean","One","","Whether party has represented itself as a ""deemed dealer"" by signing onto the ISDA 2014 Multilateral Canadian Reporting Party Agreement (Deemed Dealer Version)","","","Deemed Dealer for Canadian Reporting","ISDA 2014 Multilateral Canadian Reporting Party Agreement","","","","","FILL_WITH_DEFAULT","FALSE"
